OriginalPesticideRowID,companyname,companyregistrationnumber,streetname,streetbuildingidentifier,flooridentifier,postcodeidentifier,city,acreagesize,acreageunit,name,code,pesticidename,pesticideregistrationnumber,dosagequantity,dosageunit,nopesticides,TotalMarkerArea,Difference_PesticideArea_MarkerArea,Percentage_Difference_Marker,TotalGKEAArea,Difference_PesticideArea_GKEAArea,Percentage_Difference_GKEA
60011,,15811587,Havdrupvej,7B,nan,4623,Lille Skensved,63.84,2,Vårbyg,1,,19-179,35.15,4,0,62.05,1.7900000000000063,2.8847703464947725,,,
60015,,15811587,Havdrupvej,7B,nan,4623,Lille Skensved,63.84,2,Vårbyg,1,,18-416,1.783,4,0,62.05,1.7900000000000063,2.8847703464947725,,,
60018,,15811587,Havdrupvej,7B,nan,4623,Lille Skensved,63.84,2,Vårbyg,1,,11-69,0.178,2,0,62.05,1.7900000000000063,2.8847703464947725,,,
60022,,15811587,Havdrupvej,7B,nan,4623,Lille Skensved,63.84,2,Vårbyg,1,,18-414,10.973,4,0,62.05,1.7900000000000063,2.8847703464947725,,,
60024,,15811587,Havdrupvej,7B,nan,4623,Lille Skensved,63.84,2,Vårbyg,1,,396-77,5.624,2,0,62.05,1.7900000000000063,2.8847703464947725,,,
60025,,15811587,Havdrupvej,7B,nan,4623,Lille Skensved,63.84,2,Vårbyg,1,,18-597,15.945,4,0,62.05,1.7900000000000063,2.8847703464947725,,,
60026,,15811587,Havdrupvej,7B,nan,4623,Lille Skensved,63.84,2,Vårbyg,1,,64-82,4.279,4,0,62.05,1.7900000000000063,2.8847703464947725,,,
60028,,15811587,Havdrupvej,7B,nan,4623,Lille Skensved,63.84,2,Vårbyg,1,,19-184,9.567,4,0,62.05,1.7900000000000063,2.8847703464947725,,,
60029,,15811587,Havdrupvej,7B,nan,4623,Lille Skensved,63.84,2,Vårbyg,1,,19-205,28.12,4,0,62.05,1.7900000000000063,2.8847703464947725,,,
60034,,15811587,Havdrupvej,7B,nan,4623,Lille Skensved,63.84,2,Vårbyg,1,,396-82,4.972,4,0,62.05,1.7900000000000063,2.8847703464947725,,,
293466,,75789858,Frøslev Bygade,3,nan,4660,Store Heddinge,9.41,2,"Rajgræsfrø, alm.",101,,64-67,5.646,4,0,7.62,1.79,23.490813648293962,,,
293478,,75789858,Frøslev Bygade,3,nan,4660,Store Heddinge,9.41,2,"Rajgræsfrø, alm.",101,,18-416,0.471,4,0,7.62,1.79,23.490813648293962,,,
293481,,75789858,Frøslev Bygade,3,nan,4660,Store Heddinge,9.41,2,"Rajgræsfrø, alm.",101,,18-665,3.764,4,0,7.62,1.79,23.490813648293962,,,
293493,,75789858,Frøslev Bygade,3,nan,4660,Store Heddinge,9.41,2,"Rajgræsfrø, alm.",101,,19-184,2.352,4,0,7.62,1.79,23.490813648293962,,,
293494,,75789858,Frøslev Bygade,3,nan,4660,Store Heddinge,9.41,2,"Rajgræsfrø, alm.",101,,396-12,0.941,4,0,7.62,1.79,23.490813648293962,,,
293497,,75789858,Frøslev Bygade,3,nan,4660,Store Heddinge,9.41,2,"Rajgræsfrø, alm.",101,,64-45,0.706,4,0,7.62,1.79,23.490813648293962,,,
293498,,75789858,Frøslev Bygade,3,nan,4660,Store Heddinge,9.41,2,"Rajgræsfrø, alm.",101,,1-154,7.528,4,0,7.62,1.79,23.490813648293962,,,
272936,,52316316,Strandgårdsvej,1,nan,4700,Næstved,7.88,2,Vårhvede,2,,18-665,2.0,4,0,6.09,1.79,29.392446633825948,,,
272937,,52316316,Strandgårdsvej,1,nan,4700,Næstved,7.88,2,Vårhvede,2,,64-87,1.5,4,0,6.09,1.79,29.392446633825948,,,
272938,,52316316,Strandgårdsvej,1,nan,4700,Næstved,7.88,2,Vårhvede,2,,396-77,2.758,2,0,6.09,1.79,29.392446633825948,,,
272941,,52316316,Strandgårdsvej,1,nan,4700,Næstved,7.88,2,Vårhvede,2,,19-240,4.0,4,0,6.09,1.79,29.392446633825948,,,
272942,,52316316,Strandgårdsvej,1,nan,4700,Næstved,7.88,2,Vårhvede,2,,347-36,0.04,2,0,6.09,1.79,29.392446633825948,,,
243788,,40597549,Nørgårdsvej,1,nan,7755,Bedsted Thy,30.89,2,"Rajgræsfrø, alm.",101,,18-665,9.267,4,0,29.11,1.7800000000000011,6.11473720371007,,,
243792,,40597549,Nørgårdsvej,1,nan,7755,Bedsted Thy,30.89,2,"Rajgræsfrø, alm.",101,,19-184,9.267,4,0,29.11,1.7800000000000011,6.11473720371007,,,
233808,,39419254,Klotrupvej,8,nan,8832,Skals,40.3,2,Vinterraps,22,,64-91,16.695,4,0,38.519999999999996,1.7800000000000011,4.620976116303223,,,
233809,,39419254,Klotrupvej,8,nan,8832,Skals,40.3,2,Vinterraps,22,,19-228,23.97,4,0,38.519999999999996,1.7800000000000011,4.620976116303223,,,
233819,,39419254,Klotrupvej,8,nan,8832,Skals,40.3,2,Vinterraps,22,,396-77,5.9925,2,0,38.519999999999996,1.7800000000000011,4.620976116303223,,,
233820,,39419254,Klotrupvej,8,nan,8832,Skals,40.3,2,Vinterraps,22,,396-12,13.9825,4,0,38.519999999999996,1.7800000000000011,4.620976116303223,,,
8483,,10991536,Præstemarken,6,nan,5672,Broby,9.4,2,Æbler,528,,613-28,1.41,4,0,7.62,1.7800000000000002,23.359580052493442,,,
300158,,80312857,Nørrehedevej,37,nan,8850,Bjerringbro,2.01,2,Majs til modenhed,5,,1-224,0.188,2,0,0.23,1.7799999999999998,773.9130434782608,,,
300161,,80312857,Nørrehedevej,37,nan,8850,Bjerringbro,2.01,2,Majs til modenhed,5,,11-72,0.0106,2,0,0.23,1.7799999999999998,773.9130434782608,,,
116924,,21536490,Møllebakken,16,nan,8420,Knebel,15.09,2,Vårbyg,1,,19-184,2.263,4,0,13.319999999999999,1.7700000000000014,13.2882882882883,,,
116928,,21536490,Møllebakken,16,nan,8420,Knebel,15.09,2,Vårbyg,1,,18-597,2.263,4,0,13.319999999999999,1.7700000000000014,13.2882882882883,,,
116933,,21536490,Møllebakken,16,nan,8420,Knebel,15.09,2,Vårbyg,1,,48-43,30.18,4,0,13.319999999999999,1.7700000000000014,13.2882882882883,,,
116941,,21536490,Møllebakken,16,nan,8420,Knebel,15.09,2,Vårbyg,1,,396-77,1.509,2,0,13.319999999999999,1.7700000000000014,13.2882882882883,,,
116942,,21536490,Møllebakken,16,nan,8420,Knebel,15.09,2,Vårbyg,1,,64-78,6.036,4,0,13.319999999999999,1.7700000000000014,13.2882882882883,,,
116944,,21536490,Møllebakken,16,nan,8420,Knebel,15.09,2,Vårbyg,1,,18-416,0.755,4,0,13.319999999999999,1.7700000000000014,13.2882882882883,,,
116945,,21536490,Møllebakken,16,nan,8420,Knebel,15.09,2,Vårbyg,1,,11-69,0.075,2,0,13.319999999999999,1.7700000000000014,13.2882882882883,,,
206205,,34926174,Jonstrupvej,50,nan,9800,Hjørring,18.69,2,Vinterhvede,11,,1-211,18.69,4,0,16.92,1.7699999999999996,10.460992907801415,,,
206207,,34926174,Jonstrupvej,50,nan,9800,Hjørring,18.69,2,Vinterhvede,11,,18-564,9.345,4,0,16.92,1.7699999999999996,10.460992907801415,,,
206208,,34926174,Jonstrupvej,50,nan,9800,Hjørring,18.69,2,Vinterhvede,11,,19-240,11.214,4,0,16.92,1.7699999999999996,10.460992907801415,,,
206211,,34926174,Jonstrupvej,50,nan,9800,Hjørring,18.69,2,Vinterhvede,11,,19-228,5.607,4,0,16.92,1.7699999999999996,10.460992907801415,,,
206212,,34926174,Jonstrupvej,50,nan,9800,Hjørring,18.69,2,Vinterhvede,11,,18-631,4.672,4,0,16.92,1.7699999999999996,10.460992907801415,,,
206214,,34926174,Jonstrupvej,50,nan,9800,Hjørring,18.69,2,Vinterhvede,11,,18-416,1.308,4,0,16.92,1.7699999999999996,10.460992907801415,,,
222810,,37755354,Hjadstrupvej,28,nan,5450,Otterup,9.39,2,Jordbær,513,,19-205,4.816,4,0,7.629999999999999,1.7600000000000016,23.06684141546529,,,
222813,,37755354,Hjadstrupvej,28,nan,5450,Otterup,9.39,2,Jordbær,513,,1-211,4.515,4,0,7.629999999999999,1.7600000000000016,23.06684141546529,,,
222815,,37755354,Hjadstrupvej,28,nan,5450,Otterup,9.39,2,Jordbær,513,,19-151,7.38,2,0,7.629999999999999,1.7600000000000016,23.06684141546529,,,
222816,,37755354,Hjadstrupvej,28,nan,5450,Otterup,9.39,2,Jordbær,513,,1-201,1.76,2,0,7.629999999999999,1.7600000000000016,23.06684141546529,,,
222818,,37755354,Hjadstrupvej,28,nan,5450,Otterup,9.39,2,Jordbær,513,,19-93,27.35,4,0,7.629999999999999,1.7600000000000016,23.06684141546529,,,
222821,,37755354,Hjadstrupvej,28,nan,5450,Otterup,9.39,2,Jordbær,513,,19-92,0.352,2,0,7.629999999999999,1.7600000000000016,23.06684141546529,,,
60488,,15850337,Egebjergvej,15,nan,6430,Nordborg,11.25,2,Vinterhvede,11,,18-564,5.061,4,0,9.49,1.7599999999999998,18.545837723919913,,,
60489,,15850337,Egebjergvej,15,nan,6430,Nordborg,11.25,2,Vinterhvede,11,,18-597,2.892,4,0,9.49,1.7599999999999998,18.545837723919913,,,
60490,,15850337,Egebjergvej,15,nan,6430,Nordborg,11.25,2,Vinterhvede,11,,396-82,0.362,4,0,9.49,1.7599999999999998,18.545837723919913,,,
60491,,15850337,Egebjergvej,15,nan,6430,Nordborg,11.25,2,Vinterhvede,11,,18-666,3.615,4,0,9.49,1.7599999999999998,18.545837723919913,,,
60496,,15850337,Egebjergvej,15,nan,6430,Nordborg,11.25,2,Vinterhvede,11,,19-240,4.338,4,0,9.49,1.7599999999999998,18.545837723919913,,,
231706,,39196220,Vallerbækvej,44,nan,7470,Karup J,34.15,2,Blomsterbrak,324,,48-47,21.9075,2,0,32.39,1.759999999999998,5.433775856745903,,,
22623,,12419538,Rubjerghøj,5,nan,7600,Struer,7.38,2,Vinterhvede,11,,19-240,5.166,4,0,5.63,1.75,31.08348134991119,,,
22625,,12419538,Rubjerghøj,5,nan,7600,Struer,7.38,2,Vinterhvede,11,,18-473,0.1845,4,0,5.63,1.75,31.08348134991119,,,
22626,,12419538,Rubjerghøj,5,nan,7600,Struer,7.38,2,Vinterhvede,11,,18-564,5.166,4,0,5.63,1.75,31.08348134991119,,,
274722,,56575251,Karsebæksvej,27,nan,4100,Ringsted,24.45,2,Vinterhvede,11,,19-184,2.445,4,0,22.700000000000003,1.7499999999999964,7.70925110132157,,,
274723,,56575251,Karsebæksvej,27,nan,4100,Ringsted,24.45,2,Vinterhvede,11,,18-597,4.89,4,0,22.700000000000003,1.7499999999999964,7.70925110132157,,,
274724,,56575251,Karsebæksvej,27,nan,4100,Ringsted,24.45,2,Vinterhvede,11,,1-211,24.45,4,0,22.700000000000003,1.7499999999999964,7.70925110132157,,,
274727,,56575251,Karsebæksvej,27,nan,4100,Ringsted,24.45,2,Vinterhvede,11,,18-665,2.498,4,0,22.700000000000003,1.7499999999999964,7.70925110132157,,,
274728,,56575251,Karsebæksvej,27,nan,4100,Ringsted,24.45,2,Vinterhvede,11,,18-416,3.6675,4,0,22.700000000000003,1.7499999999999964,7.70925110132157,,,
274734,,56575251,Karsebæksvej,27,nan,4100,Ringsted,24.45,2,Vinterhvede,11,,64-69,2.445,2,0,22.700000000000003,1.7499999999999964,7.70925110132157,,,
274735,,56575251,Karsebæksvej,27,nan,4100,Ringsted,24.45,2,Vinterhvede,11,,48-43,11.96,4,0,22.700000000000003,1.7499999999999964,7.70925110132157,,,
92728,,19031705,Lymosevej,2,nan,4930,Maribo,17.71,2,Vinterhvede,11,,18-597,6.25,4,0,15.969999999999999,1.740000000000002,10.895428929242343,,,
299163,,79141410,Nordre Fælledvej,13,nan,7160,Tørring,11.13,2,Vinterhybridrug,15,,48-16,16.125,4,0,9.389999999999999,1.740000000000002,18.530351437699704,,,
35011,,13335591,Sparrevognvej,78,nan,9800,Hjørring,15.46,2,Vinterhybridrug,15,,396-26,0.626,4,0,13.72,1.7400000000000002,12.682215743440233,,,
35012,,13335591,Sparrevognvej,78,nan,9800,Hjørring,15.46,2,Vinterhybridrug,15,,18-505,3.616,4,0,13.72,1.7400000000000002,12.682215743440233,,,
35020,,13335591,Sparrevognvej,78,nan,9800,Hjørring,15.46,2,Vinterhybridrug,15,,1-223,2.726,4,0,13.72,1.7400000000000002,12.682215743440233,,,
35021,,13335591,Sparrevognvej,78,nan,9800,Hjørring,15.46,2,Vinterhybridrug,15,,18-667,4.062,4,0,13.72,1.7400000000000002,12.682215743440233,,,
35024,,13335591,Sparrevognvej,78,nan,9800,Hjørring,15.46,2,Vinterhybridrug,15,,64-100,0.312,2,0,13.72,1.7400000000000002,12.682215743440233,,,
85710,,18412543,Spedsbjergvej,80,nan,5491,Blommenslyst,17.04,2,Vårbyg,1,,48-47,15.4,2,0,15.299999999999999,1.7400000000000002,11.372549019607845,,,
85713,,18412543,Spedsbjergvej,80,nan,5491,Blommenslyst,17.04,2,Vårbyg,1,,347-36,0.077,2,0,15.299999999999999,1.7400000000000002,11.372549019607845,,,
85715,,18412543,Spedsbjergvej,80,nan,5491,Blommenslyst,17.04,2,Vårbyg,1,,347-57,3.0,4,0,15.299999999999999,1.7400000000000002,11.372549019607845,,,
85719,,18412543,Spedsbjergvej,80,nan,5491,Blommenslyst,17.04,2,Vårbyg,1,,18-416,0.3,4,0,15.299999999999999,1.7400000000000002,11.372549019607845,,,
85728,,18412543,Spedsbjergvej,80,nan,5491,Blommenslyst,17.04,2,Vårbyg,1,,64-68,4.6,4,0,15.299999999999999,1.7400000000000002,11.372549019607845,,,
36654,,13436770,Hulsigvej,10,nan,9900,Frederikshavn,24.7,2,Vinterhvede,11,,18-666,10.0,4,0,22.96,1.7399999999999984,7.578397212543547,,,
36662,,13436770,Hulsigvej,10,nan,9900,Frederikshavn,24.7,2,Vinterhvede,11,,18-667,10.0,4,0,22.96,1.7399999999999984,7.578397212543547,,,
36666,,13436770,Hulsigvej,10,nan,9900,Frederikshavn,24.7,2,Vinterhvede,11,,1-211,30.0,4,0,22.96,1.7399999999999984,7.578397212543547,,,
36668,,13436770,Hulsigvej,10,nan,9900,Frederikshavn,24.7,2,Vinterhvede,11,,396-26,1.5,4,0,22.96,1.7399999999999984,7.578397212543547,,,
36670,,13436770,Hulsigvej,10,nan,9900,Frederikshavn,24.7,2,Vinterhvede,11,,18-631,8.2,4,0,22.96,1.7399999999999984,7.578397212543547,,,
264296,,43354329,Øselundvej,3,nan,6800,Varde,84.64,2,Vårbyg,1,,18-416,1.6886,4,0,82.91,1.730000000000004,2.0865999276323772,,,
264302,,43354329,Øselundvej,3,nan,6800,Varde,84.64,2,Vårbyg,1,,19-228,5.485,4,0,82.91,1.730000000000004,2.0865999276323772,,,
264307,,43354329,Øselundvej,3,nan,6800,Varde,84.64,2,Vårbyg,1,,18-597,29.772,4,0,82.91,1.730000000000004,2.0865999276323772,,,
264312,,43354329,Øselundvej,3,nan,6800,Varde,84.64,2,Vårbyg,1,,347-36,0.4878,2,0,82.91,1.730000000000004,2.0865999276323772,,,
264321,,43354329,Øselundvej,3,nan,6800,Varde,84.64,2,Vårbyg,1,,11-69,0.1536,2,0,82.91,1.730000000000004,2.0865999276323772,,,
264326,,43354329,Øselundvej,3,nan,6800,Varde,84.64,2,Vårbyg,1,,48-16,41.955,4,0,82.91,1.730000000000004,2.0865999276323772,,,
264352,,43354329,Øselundvej,3,nan,6800,Varde,84.64,2,Vårbyg,1,,19-184,14.886,4,0,82.91,1.730000000000004,2.0865999276323772,,,
264365,,43354329,Øselundvej,3,nan,6800,Varde,84.64,2,Vårbyg,1,,64-87,13.3895,4,0,82.91,1.730000000000004,2.0865999276323772,,,
264367,,43354329,Øselundvej,3,nan,6800,Varde,84.64,2,Vårbyg,1,,18-414,5.6896,4,0,82.91,1.730000000000004,2.0865999276323772,,,
264370,,43354329,Øselundvej,3,nan,6800,Varde,84.64,2,Vårbyg,1,,396-82,6.969,4,0,82.91,1.730000000000004,2.0865999276323772,,,
47418,,14364838,Bjerrelide,12,nan,8783,Hornsyld,9.99,2,Juletræer og pyntegrønt,583,,396-46,24.975,4,0,8.26,1.7300000000000004,20.94430992736078,,,
206009,,34887438,Brunbjergvej,2,nan,7441,Bording,11.03,2,"Kartofler, stivelses-",151,,3-187,4.758,2,0,9.3,1.7299999999999986,18.602150537634394,,,
206010,,34887438,Brunbjergvej,2,nan,7441,Bording,11.03,2,"Kartofler, stivelses-",151,,352-13,39.708,4,0,9.3,1.7299999999999986,18.602150537634394,,,
206011,,34887438,Brunbjergvej,2,nan,7441,Bording,11.03,2,"Kartofler, stivelses-",151,,1-195,6.618,4,0,9.3,1.7299999999999986,18.602150537634394,,,
206013,,34887438,Brunbjergvej,2,nan,7441,Bording,11.03,2,"Kartofler, stivelses-",151,,1-194,3.585,4,0,9.3,1.7299999999999986,18.602150537634394,,,
206014,,34887438,Brunbjergvej,2,nan,7441,Bording,11.03,2,"Kartofler, stivelses-",151,,756-8,22.06,4,0,9.3,1.7299999999999986,18.602150537634394,,,
206015,,34887438,Brunbjergvej,2,nan,7441,Bording,11.03,2,"Kartofler, stivelses-",151,,396-57,2.758,4,0,9.3,1.7299999999999986,18.602150537634394,,,
206016,,34887438,Brunbjergvej,2,nan,7441,Bording,11.03,2,"Kartofler, stivelses-",151,,613-11,8.824,4,0,9.3,1.7299999999999986,18.602150537634394,,,
206017,,34887438,Brunbjergvej,2,nan,7441,Bording,11.03,2,"Kartofler, stivelses-",151,,632-2,22.06,4,0,9.3,1.7299999999999986,18.602150537634394,,,
206019,,34887438,Brunbjergvej,2,nan,7441,Bording,11.03,2,"Kartofler, stivelses-",151,,396-12,1.384,4,0,9.3,1.7299999999999986,18.602150537634394,,,
206020,,34887438,Brunbjergvej,2,nan,7441,Bording,11.03,2,"Kartofler, stivelses-",151,,18-597,4.963,4,0,9.3,1.7299999999999986,18.602150537634394,,,
206022,,34887438,Brunbjergvej,2,nan,7441,Bording,11.03,2,"Kartofler, stivelses-",151,,561-3,4.412,2,0,9.3,1.7299999999999986,18.602150537634394,,,
206023,,34887438,Brunbjergvej,2,nan,7441,Bording,11.03,2,"Kartofler, stivelses-",151,,361-15,55.15,4,0,9.3,1.7299999999999986,18.602150537634394,,,
206024,,34887438,Brunbjergvej,2,nan,7441,Bording,11.03,2,"Kartofler, stivelses-",151,,18-581,27.575,4,0,9.3,1.7299999999999986,18.602150537634394,,,
206025,,34887438,Brunbjergvej,2,nan,7441,Bording,11.03,2,"Kartofler, stivelses-",151,,64-128,3.309,4,0,9.3,1.7299999999999986,18.602150537634394,,,
211880,,35872612,Teglværksvej,10,nan,4230,Skælskør,3.69,2,Græs uden kløvergræs (omdrift),263,,18-670,3.775,4,0,1.97,1.72,87.30964467005076,,,
211883,,35872612,Teglværksvej,10,nan,4230,Skælskør,3.69,2,Græs uden kløvergræs (omdrift),263,,64-39,4.275,4,0,1.97,1.72,87.30964467005076,,,
211932,,35872612,Teglværksvej,10,nan,4230,Skælskør,3.69,2,Græs uden kløvergræs (omdrift),263,,64-45,0.171,4,0,1.97,1.72,87.30964467005076,,,
211986,,35872612,Teglværksvej,10,nan,4230,Skælskør,3.69,2,Græs uden kløvergræs (omdrift),263,,48-43,3.518,4,0,1.97,1.72,87.30964467005076,,,
123442,,25098625,Hjorthedevej,1,nan,8850,Bjerringbro,7.68,2,Vårhavre,3,,396-53,4.275,4,0,5.970000000000001,1.709999999999999,28.64321608040199,,,
123444,,25098625,Hjorthedevej,1,nan,8850,Bjerringbro,7.68,2,Vårhavre,3,,396-77,0.543,2,0,5.970000000000001,1.709999999999999,28.64321608040199,,,
123445,,25098625,Hjorthedevej,1,nan,8850,Bjerringbro,7.68,2,Vårhavre,3,,11-66,0.0999,2,0,5.970000000000001,1.709999999999999,28.64321608040199,,,
87346,,18583542,Sdr. Højrupvejen,24,nan,5750,Ringe,6.2,2,Vårbyg,1,,48-16,12.4,4,0,4.5,1.7000000000000002,37.777777777777786,,,
157059,,27833691,Nygade,29,nan,6650,Brørup,4.5,2,Vårbyg,1,,18-671,10.0,2,0,2.8,1.7000000000000002,60.71428571428572,,,
39179,,13588341,Forsøgsvej,20,nan,9382,Tylstrup,6.14,2,Hestebønner,31,,19-228,1.535,4,0,4.44,1.6999999999999993,38.28828828828827,,,
39184,,13588341,Forsøgsvej,20,nan,9382,Tylstrup,6.14,2,Hestebønner,31,,18-417,4.912,4,0,4.44,1.6999999999999993,38.28828828828827,,,
39199,,13588341,Forsøgsvej,20,nan,9382,Tylstrup,6.14,2,Hestebønner,31,,396-78,0.921,2,0,4.44,1.6999999999999993,38.28828828828827,,,
39202,,13588341,Forsøgsvej,20,nan,9382,Tylstrup,6.14,2,Hestebønner,31,,48-43,6.14,4,0,4.44,1.6999999999999993,38.28828828828827,,,
39203,,13588341,Forsøgsvej,20,nan,9382,Tylstrup,6.14,2,Hestebønner,31,,1-172,1.535,4,0,4.44,1.6999999999999993,38.28828828828827,,,
39209,,13588341,Forsøgsvej,20,nan,9382,Tylstrup,6.14,2,Hestebønner,31,,347-57,1.842,4,0,4.44,1.6999999999999993,38.28828828828827,,,
202951,,34414556,Filippavej,42,nan,5762,Vester Skerninge,35.18,2,Majs til modenhed,5,,18-442,3.4645,2,0,33.480000000000004,1.6999999999999957,5.077658303464742,,,
202960,,34414556,Filippavej,42,nan,5762,Vester Skerninge,35.18,2,Majs til modenhed,5,,11-72,0.1944,2,0,33.480000000000004,1.6999999999999957,5.077658303464742,,,
202965,,34414556,Filippavej,42,nan,5762,Vester Skerninge,35.18,2,Majs til modenhed,5,,18-416,2.5928,4,0,33.480000000000004,1.6999999999999957,5.077658303464742,,,
202994,,34414556,Filippavej,42,nan,5762,Vester Skerninge,35.18,2,Majs til modenhed,5,,756-2,25.9275,4,0,33.480000000000004,1.6999999999999957,5.077658303464742,,,
203019,,34414556,Filippavej,42,nan,5762,Vester Skerninge,35.18,2,Majs til modenhed,5,,64-82,5.1855,4,0,33.480000000000004,1.6999999999999957,5.077658303464742,,,
4609,,10456975,Karlsmosevej,1,nan,6920,Videbæk,7.38,2,Silomajs,216,,11-72,0.041328,2,0,5.7,1.6799999999999997,29.473684210526308,,,
4610,,10456975,Karlsmosevej,1,nan,6920,Videbæk,7.38,2,Silomajs,216,,1-224,1.845,2,0,5.7,1.6799999999999997,29.473684210526308,,,
4615,,10456975,Karlsmosevej,1,nan,6920,Videbæk,7.38,2,Silomajs,216,,570-36,0.5535,2,0,5.7,1.6799999999999997,29.473684210526308,,,
93853,,19157733,Slettervej,12,nan,4944,Fejø,16.95,2,Æbler,528,,613-28,2.54,4,0,15.280000000000001,1.6699999999999982,10.929319371727736,,,
255378,,41953063,Agervej,4,nan,4262,Sandved,12.6,2,Vinterhvede,11,,18-597,6.25,4,0,10.94,1.6600000000000001,15.17367458866545,,,
255379,,41953063,Agervej,4,nan,4262,Sandved,12.6,2,Vinterhvede,11,,347-7,12.5,4,0,10.94,1.6600000000000001,15.17367458866545,,,
255381,,41953063,Agervej,4,nan,4262,Sandved,12.6,2,Vinterhvede,11,,64-70,6.25,4,0,10.94,1.6600000000000001,15.17367458866545,,,
255385,,41953063,Agervej,4,nan,4262,Sandved,12.6,2,Vinterhvede,11,,18-665,4.38,4,0,10.94,1.6600000000000001,15.17367458866545,,,
255389,,41953063,Agervej,4,nan,4262,Sandved,12.6,2,Vinterhvede,11,,18-416,0.625,4,0,10.94,1.6600000000000001,15.17367458866545,,,
53454,,15030488,Tangetvej,161,nan,9800,Hjørring,13.28,2,Vårbyg,1,,18-686,16.38,4,0,11.620000000000001,1.6599999999999984,14.28571428571427,,,
4978,,10525292,Trehøjevej,45,nan,4070,Kirke Hyllinge,41.53,2,Vårbyg,1,,64-82,6.645,4,0,39.89,1.6400000000000006,4.11130609175232,,,
4989,,10525292,Trehøjevej,45,nan,4070,Kirke Hyllinge,41.53,2,Vårbyg,1,,347-57,6.23,4,0,39.89,1.6400000000000006,4.11130609175232,,,
4990,,10525292,Trehøjevej,45,nan,4070,Kirke Hyllinge,41.53,2,Vårbyg,1,,18-569,2.492,4,0,39.89,1.6400000000000006,4.11130609175232,,,
4996,,10525292,Trehøjevej,45,nan,4070,Kirke Hyllinge,41.53,2,Vårbyg,1,,18-416,2.077,4,0,39.89,1.6400000000000006,4.11130609175232,,,
4999,,10525292,Trehøjevej,45,nan,4070,Kirke Hyllinge,41.53,2,Vårbyg,1,,18-597,6.23,4,0,39.89,1.6400000000000006,4.11130609175232,,,
5003,,10525292,Trehøjevej,45,nan,4070,Kirke Hyllinge,41.53,2,Vårbyg,1,,1-251,8.306,4,0,39.89,1.6400000000000006,4.11130609175232,,,
32861,,13215383,Sekærvej,6,nan,6670,Holsted,15.2,2,Vårhvede,2,,64-87,1.52,4,0,13.559999999999999,1.6400000000000006,12.094395280235993,,,
32862,,13215383,Sekærvej,6,nan,6670,Holsted,15.2,2,Vårhvede,2,,347-36,0.106,2,0,13.559999999999999,1.6400000000000006,12.094395280235993,,,
166885,,29120765,Vestermark,7,nan,6470,Sydals,8.8,2,Vinterraps,22,,396-77,1.76,2,0,7.16,1.6400000000000006,22.905027932960902,,,
166886,,29120765,Vestermark,7,nan,6470,Sydals,8.8,2,Vinterraps,22,,64-72,11.0,4,0,7.16,1.6400000000000006,22.905027932960902,,,
166888,,29120765,Vestermark,7,nan,6470,Sydals,8.8,2,Vinterraps,22,,1-172,3.08,4,0,7.16,1.6400000000000006,22.905027932960902,,,
166890,,29120765,Vestermark,7,nan,6470,Sydals,8.8,2,Vinterraps,22,,18-597,3.08,4,0,7.16,1.6400000000000006,22.905027932960902,,,
166894,,29120765,Vestermark,7,nan,6470,Sydals,8.8,2,Vinterraps,22,,64-91,4.4,4,0,7.16,1.6400000000000006,22.905027932960902,,,
190379,,32267343,Kollundvej,61,nan,7400,Herning,20.5,2,"Planteskolekulturer, vedplanter, til videresalg",497,,19-205,4.5,4,0,18.86,1.6400000000000006,8.695652173913047,,,
190380,,32267343,Kollundvej,61,nan,7400,Herning,20.5,2,"Planteskolekulturer, vedplanter, til videresalg",497,,18-407,7.0,2,0,18.86,1.6400000000000006,8.695652173913047,,,
190381,,32267343,Kollundvej,61,nan,7400,Herning,20.5,2,"Planteskolekulturer, vedplanter, til videresalg",497,,1-201,3.25,2,0,18.86,1.6400000000000006,8.695652173913047,,,
190382,,32267343,Kollundvej,61,nan,7400,Herning,20.5,2,"Planteskolekulturer, vedplanter, til videresalg",497,,64-72,1.275,4,0,18.86,1.6400000000000006,8.695652173913047,,,
190383,,32267343,Kollundvej,61,nan,7400,Herning,20.5,2,"Planteskolekulturer, vedplanter, til videresalg",497,,18-528,4.5,4,0,18.86,1.6400000000000006,8.695652173913047,,,
190384,,32267343,Kollundvej,61,nan,7400,Herning,20.5,2,"Planteskolekulturer, vedplanter, til videresalg",497,,64-74,0.16,2,0,18.86,1.6400000000000006,8.695652173913047,,,
190385,,32267343,Kollundvej,61,nan,7400,Herning,20.5,2,"Planteskolekulturer, vedplanter, til videresalg",497,,19-151,2.5,2,0,18.86,1.6400000000000006,8.695652173913047,,,
